כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
יד לבנים 92,90,16/05/2025,"1,215,000 ₪",11720-64-82,דירה בבית קומות,4,שש עשרה,1999,"13,500 ₪",9
פאר 53,47.75,08/04/2025,"840,000 ₪",11720-15-17,דירה בבית קומות,2,ראשונה,1970,"17,872 ₪",5
הירדן 31,59.5,08/04/2025,"1,040,000 ₪",12485-8-6,דירה בבית קומות,3,ראשונה,1970,"17,627 ₪",4
הירדן 31,59.5,01/02/2021,"500,000 ₪",12485-8-6,דירה בבית קומות,3,ראשונה,1970,"17,627 ₪",4
יד לבנים 128,60,23/03/2025,"990,000 ₪",11720-58-1,דירה בבית קומות,3,קרקע,1960,"16,500 ₪",3
פאר 49,47.75,17/03/2025,"865,000 ₪",11720-11-17,דירה בבית קומות,2,ראשונה,1970,"18,404 ₪",6
פאר 49,47.75,23/03/2022,"690,000 ₪",11720-11-17,דירה בבית קומות,2,ראשונה,1970,"18,404 ₪",6
פאר 49,47.75,01/10/2009,"225,000 ₪",11720-11-17,דירה בבית קומות,2,ראשונה,1970,"18,404 ₪",6
פאר 49,47.75,04/04/2000,"282,000 ₪",11720-11-17,דירה בבית קומות,2,ראשונה,1970,"18,404 ₪",6
הירדן 50,57,26/02/2025,"850,000 ₪",12484-12-2,דירה בבית קומות,2,ראשונה,1960,"14,912 ₪",3
הירדן 50,57,03/03/2022,"700,000 ₪",12484-12-2,דירה בבית קומות,2,ראשונה,1960,"14,912 ₪",3
הירדן 50,57,13/01/2015,"446,000 ₪",12484-12-2,דירה בבית קומות,2,ראשונה,1960,"14,912 ₪",3
פאר 77,76,20/02/2025,"1,210,000 ₪",11720-51-6,דירה בבית קומות,3,שניה,1960,"15,921 ₪",3
פאר 77,76,18/05/2016,"785,000 ₪",11720-51-6,דירה בבית קומות,3,שניה,1960,"15,921 ₪",3
פאר 77,76,27/04/2015,"575,000 ₪",11720-51-6,דירה בבית קומות,3,שניה,1960,"15,921 ₪",3
דוד רזיאל 25,40,13/02/2025,"830,000 ₪",12486-19-8,דירה בבית קומות,2,שניה,1980,"20,750 ₪",2
יד לבנים 142,50,07/02/2025,"920,000 ₪",11720-39-3,דירה בבית קומות,2,קרקע,1960,"18,400 ₪",5
יד לבנים 142,50,28/07/2019,"610,000 ₪",11720-39-3,דירה בבית קומות,2,קרקע,1960,"18,400 ₪",5
יד לבנים 142,50,10/01/2017,"585,000 ₪",11720-39-3,דירה בבית קומות,2,קרקע,1960,"18,400 ₪",5
יד לבנים 142,50,14/02/2011,"325,000 ₪",11720-39-3,דירה בבית קומות,2,קרקע,1960,"18,400 ₪",5
יד לבנים 142,50,21/06/2010,"315,000 ₪",11720-39-3,דירה בבית קומות,2,קרקע,1960,"18,400 ₪",5
פאר 11,60.5,06/02/2025,"600,000 ₪",12486-26-11,דירה בבית קומות,2,שלישית,1960,"10,000 ₪",3
פאר 11,60.5,02/01/2018,"590,000 ₪",12486-26-11,דירה בבית קומות,2,שלישית,1960,"10,000 ₪",3
פאר 11,60.5,04/09/2012,"360,000 ₪",12486-26-11,דירה בבית קומות,2,שלישית,1960,"10,000 ₪",3
פאר 34,46.94,05/02/2025,"863,000 ₪",12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,19/10/2022,"670,000 ₪",12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,05/02/2025,חלק נמכר,12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,מחיר,1,12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,50%,"431,500 ₪",12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,2,50%,12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
פאר 34,46.94,"431,500 ₪","863,000 ₪",12497-5-11,דירה בבית קומות,2,רביעית,1960,"18,761 ₪",6
יד לבנים 76,43.47,29/01/2025,"600,000 ₪",11720-20-2,דירה בבית קומות,2,קומה 0,1960,"13,803 ₪",3
דוד רזיאל 44,53.1,28/01/2025,"750,000 ₪",12483-21-2,דירה בבית קומות,3,קרקע,1970,"14,151 ₪",3
דוד רזיאל 44,53.1,01/11/2021,"550,000 ₪",12483-21-2,דירה בבית קומות,3,קרקע,1970,"14,151 ₪",3
דוד רזיאל 44,53.1,30/03/2015,"510,000 ₪",12483-21-2,דירה בבית קומות,3,קרקע,1970,"14,151 ₪",3
יד לבנים 52,47.75,27/01/2025,"905,000 ₪",11720-2-6,דירה בבית קומות,2,שלישית,1960,"18,953 ₪",5
רזיאל דוד 68,44.83,06/01/2025,"820,000 ₪",11720-8-17,דירה בבית קומות,2,שלישית,1960,"18,291 ₪",4
פאר 6,70.6,26/12/2024,"1,065,000 ₪",12494-18-10,דירה בבית קומות,3,רביעית,1970,"15,214 ₪",4
פאר 6,70.6,23/01/2022,"630,000 ₪",12494-18-10,דירה בבית קומות,3,רביעית,1970,"15,214 ₪",4
פאר 6,70.6,14/03/2016,"443,000 ₪",12494-18-10,דירה בבית קומות,3,רביעית,1970,"15,214 ₪",4
הירדן 37,71.8,24/12/2024,"890,000 ₪",12485-17-4,דירה בבית קומות,3.5,ראשונה,1950,"12,535 ₪",2
הירדן 37,71.8,2010-07-12,"260,000 ₪",12485-17-4,דירה בבית קומות,3.5,ראשונה,1950,"12,535 ₪",2
דוד רזיאל 67,52,24/12/2024,"900,000 ₪",12483-11-8,דירה בבית קומות,3,שניה,1960,"17,308 ₪",3
דוד רזיאל 48,60.42,19/12/2024,"960,000 ₪",12483-19-7,דירה בבית קומות,3,שלישית,1995,"16,000 ₪",4
דוד רזיאל 48,60.42,01/11/2018,"612,000 ₪",12483-19-7,דירה בבית קומות,3,שלישית,1995,"16,000 ₪",4
רזיאל דוד 66,44.83,12/12/2024,"820,000 ₪",11720-8-21,דירה בבית קומות,2,רביעית,1960,"18,636 ₪",4
רזיאל דוד 66,44.83,20/02/2018,"530,000 ₪",11720-8-21,דירה בבית קומות,2,רביעית,1960,"18,636 ₪",4
דוד רזיאל 57,21.4,12/12/2024,"650,000 ₪",12483-2-3,דירה בבית קומות,2,שניה,1999,"30,952 ₪",8
דוד רזיאל 57,21.4,22/03/2023,"255,000 ₪",12483-2-3,דירה בבית קומות,2,שניה,1999,"30,952 ₪",8
הירדן 45,32.3,11/12/2024,"840,000 ₪",12484-1-3,דירה בבית קומות,2,ראשונה,2000,"26,250 ₪",4
הירדן 45,32.3,24/03/2021,"660,000 ₪",12484-1-3,דירה בבית קומות,2,ראשונה,2000,"26,250 ₪",4
הירדן 45,32.3,24/04/2019,"415,000 ₪",12484-1-3,דירה בבית קומות,2,ראשונה,2000,"26,250 ₪",4
דוד רזיאל 32,40.14,05/12/2024,"111,000 ₪",12486-25-2,דירה בבית קומות,2,קרקע,1950,"2,765 ₪",3
פאר 49,32.22,03/12/2024,"305,000 ₪",11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,21/06/2020,"355,000 ₪",11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,01/07/2009,"139,000 ₪",11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,03/12/2024,חלק נמכר,11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,מחיר,1,11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,50%,"152,500 ₪",11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,2,50%,11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 49,32.22,"152,500 ₪","305,000 ₪",11720-11-16,דירה בבית קומות,2,מסד,1970,"9,531 ₪",6
פאר 32,47.15,28/11/2024,"665,000 ₪",12497-4-7,דירה בבית קומות,2,שלישית,1960,"14,104 ₪",5
יד לבנים 10,61.5,26/11/2024,"970,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
יד לבנים 10,61.5,31/08/2022,"850,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
יד לבנים 10,61.5,04/01/2017,"910,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
יד לבנים 10,61.5,10/06/2014,"434,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
יד לבנים 10,61.5,21/03/2011,"395,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
יד לבנים 10,61.5,09/04/2008,"157,000 ₪",12485-7-9,דירה בבית קומות,3,שניה,1970,"15,902 ₪",2
דוד רזיאל 57,42.35,25/11/2024,"860,000 ₪",12483-2-15,דירה בבית קומות,3,רביעית,1999,"20,476 ₪",8
דוד רזיאל 57,42.35,11/12/2022,"650,000 ₪",12483-2-15,דירה בבית קומות,3,רביעית,1999,"20,476 ₪",8
ללא כתובת,111.85,20/11/2024,"1,670,000 ₪",12494-5-11,דירה בבית קומות,4,"קומה 5, קומה 6",0,"14,931 ₪",0
דוד רזיאל 25,40,15/11/2024,"820,000 ₪",12486-19-7,דירה בבית קומות,2,לא ידוע,1980,"20,500 ₪",2
פאר 49,47.75,05/11/2024,"188,000 ₪",11720-11-13,דירה בבית קומות,2,שלישית,1970,"4,000 ₪",6
פאר 10,41.35,04/11/2024,"950,000 ₪",12494-22-5,דירה בבית קומות,2,שניה,1970,"23,171 ₪",3
פאר 10,41.35,16/06/2020,"535,000 ₪",12494-22-5,דירה בבית קומות,2,שניה,1970,"23,171 ₪",3
פאר 56,47.8,28/10/2024,"875,000 ₪",11720-29-13,דירה בבית קומות,3,רביעית,1960,"18,617 ₪",4
פאר 56,47.8,07/06/2021,"620,000 ₪",11720-29-13,דירה בבית קומות,3,רביעית,1960,"18,617 ₪",4
פאר 65,48.5,15/10/2024,"830,000 ₪",11720-24-4,דירה בבית קומות,1,שניה,1970,"17,292 ₪",4
פאר 65,48.5,09/11/2016,"620,000 ₪",11720-24-4,דירה בבית קומות,1,שניה,1970,"17,292 ₪",4
פאר 49,47.75,09/10/2024,"1,045,000 ₪",11720-11-21,דירה בבית קומות,2,קומה 3,1970,"22,234 ₪",6
פאר 49,47.75,22/08/2022,"1,050,000 ₪",11720-11-21,דירה בבית קומות,2,קומה 3,1970,"22,234 ₪",6
פאר 49,47.75,29/11/2021,"565,000 ₪",11720-11-21,דירה בבית קומות,2,קומה 3,1970,"22,234 ₪",6
דוד רזיאל 49,60.9,06/10/2024,"840,000 ₪",12484-11-1,דירה בבית קומות,3.5,קרקע,1960,"14,000 ₪",2
דוד רזיאל 49,60.9,17/06/2014,"490,000 ₪",12484-11-1,דירה בבית קומות,3.5,קרקע,1960,"14,000 ₪",2
הגיבורים 52,62,30/09/2024,"710,000 ₪",12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,10/01/1999,"369,000 ₪",12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,30/09/2024,חלק נמכר,12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,מחיר,1,12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,8%,"56,800 ₪",12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,2,91%,12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
הגיבורים 52,62,"646,100 ₪","710,000 ₪",12485-6-1,דירה בבית קומות,2,קרקע,1960,"11,452 ₪",3
פאר 3,77.8,29/09/2024,"750,000 ₪",12486-22-1,דירה בבית קומות,3,ראשונה,1960,"9,640 ₪",4
דוד רזיאל 60,56.88,29/09/2024,"800,000 ₪",12483-14-10,דירה בבית קומות,3,שניה,1960,"14,065 ₪",2
הירדן 30,84.3,25/09/2024,"1,070,000 ₪",12486-2-7,דירה בבית קומות,4,ראשונה,1950,"12,738 ₪",2
הירדן 30,84.3,09/01/2023,"860,000 ₪",12486-2-7,דירה בבית קומות,4,ראשונה,1950,"12,738 ₪",2
הירדן 30,84.3,13/08/2019,"640,000 ₪",12486-2-7,דירה בבית קומות,4,ראשונה,1950,"12,738 ₪",2
הירדן 30,84.3,06/04/2017,"500,000 ₪",12486-2-7,דירה בבית קומות,4,ראשונה,1950,"12,738 ₪",2
הירדן 30,84.3,06/12/2011,"305,000 ₪",12486-2-7,דירה בבית קומות,4,ראשונה,1950,"12,738 ₪",2
הירדן 39,25.3,19/09/2024,"200,000 ₪",12485-18-1,מחסנים,לא ידוע,מרתף,1950,"7,905 ₪",3
יד לבנים 176,78.65,15/09/2024,"1,150,000 ₪",12496-12-48,דירה בבית קומות,3,שביעית,1970,"14,622 ₪",8
פאר 65,48.5,13/09/2024,"850,000 ₪",11720-24-3,דירה בבית קומות,2,שניה,1970,"17,708 ₪",4
פאר 65,48.5,10/10/2015,"255,000 ₪",11720-24-3,דירה בבית קומות,2,שניה,1970,"17,708 ₪",4
פאר 65,48.5,04/02/2009,"175,000 ₪",11720-24-3,דירה בבית קומות,2,שניה,1970,"17,708 ₪",4
פאר 50,44.83,12/09/2024,"810,000 ₪",11720-32-1,דירה בבית קומות,2,קרקע,1960,"18,409 ₪",3
פאר 50,44.83,מחיר,1,11720-32-1,דירה בבית קומות,2,קרקע,1960,"18,409 ₪",3
פאר 50,44.83,50%,"405,000 ₪",11720-32-1,דירה בבית קומות,2,קרקע,1960,"18,409 ₪",3
פאר 50,44.83,2,50%,11720-32-1,דירה בבית קומות,2,קרקע,1960,"18,409 ₪",3
פאר 50,44.83,"405,000 ₪","810,000 ₪",11720-32-1,דירה בבית קומות,2,קרקע,1960,"18,409 ₪",3
דוד רזיאל 38,90.4,11/09/2024,"1,045,000 ₪",12484-18-8,דירה בבית קומות,4,רביעית,1970,"11,560 ₪",6
דוד רזיאל 45,55.6,10/09/2024,"750,000 ₪",12484-16-4,דירה בבית קומות,3,ראשונה,1970,"13,636 ₪",2
דוד רזיאל 45,55.6,10/10/2013,"560,000 ₪",12484-16-4,דירה בבית קומות,3,ראשונה,1970,"13,636 ₪",2
רזיאל דוד 43,45.36,08/09/2024,"862,000 ₪",12486-13-8,דירה בבית קומות,2,שלישית,1960,"19,156 ₪",3
רזיאל דוד 43,45.36,19/06/2022,"715,000 ₪",12486-13-8,דירה בבית קומות,2,שלישית,1960,"19,156 ₪",3
רזיאל דוד 43,45.36,24/10/2018,"565,000 ₪",12486-13-8,דירה בבית קומות,2,שלישית,1960,"19,156 ₪",3
רזיאל דוד 43,45.36,15/11/2015,"445,000 ₪",12486-13-8,דירה בבית קומות,2,שלישית,1960,"19,156 ₪",3
רזיאל דוד 43,45.36,08/11/2015,"520,000 ₪",12486-13-8,דירה בבית קומות,2,שלישית,1960,"19,156 ₪",3
הירדן 41,38.72,02/09/2024,"550,000 ₪",12485-21-1,דירה בבית קומות,2,מרתף,1950,"14,205 ₪",2
פאר 29,68.16,29/08/2024,"250,000 ₪",12483-24-4,דירה בבית קומות,3,ראשונה,1970,"3,676 ₪",3
פאר 29,68.16,24/04/2012,"411,000 ₪",12483-24-4,דירה בבית קומות,3,ראשונה,1970,"3,676 ₪",3
יד לבנים 30,94,28/08/2024,"1,475,000 ₪",12484-4-21,דירה בבית קומות,4,שישית,2023,"15,691 ₪",3
דוד רזיאל 57,23.2,28/08/2024,"670,000 ₪",12483-2-2,דירה בבית קומות,2,שניה,1999,"29,130 ₪",8
דוד רזיאל 57,23.2,29/11/2022,"560,000 ₪",12483-2-2,דירה בבית קומות,2,שניה,1999,"29,130 ₪",8
יד לבנים 140,63.5,28/08/2024,"1,000,000 ₪",11720-40-6,דירה בבית קומות,2.5,שניה,1960,"15,748 ₪",4
דוד רזיאל 56,56.88,27/08/2024,"840,000 ₪",12483-15-3,דירה בבית קומות,2,קרקע,1950,"14,768 ₪",2
רזיאל דוד 64,44.83,18/08/2024,"800,000 ₪",11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,05/07/2019,"582,000 ₪",11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,18/08/2024,חלק נמכר,11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,מחיר,1,11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,50%,"400,000 ₪",11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,2,50%,11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
רזיאל דוד 64,44.83,"400,000 ₪","800,000 ₪",11720-8-7,דירה בבית קומות,2,שניה,1960,"18,182 ₪",4
יוסף וינר 24,75,15/08/2024,"830,000 ₪",12494-3-5,דירה בבית קומות,3,שניה,1980,"11,067 ₪",2
יד לבנים 142,50,14/08/2024,"920,000 ₪",11720-39-21,דירה בבית קומות,2,שלישית,1960,"18,400 ₪",5
יד לבנים 142,50,03/05/2019,"660,000 ₪",11720-39-21,דירה בבית קומות,2,שלישית,1960,"18,400 ₪",5
פאר 38,47.82,14/08/2024,"400,000 ₪",12497-7-8,דירה בבית קומות,2,קרקע וקומה א',1940,"8,365 ₪",2
יד לבנים 174,89,14/08/2024,"1,477,000 ₪",12496-13-29,דירה בבית קומות,4,שביעית,2014,"16,596 ₪",9
דוד רזיאל 57,42.2,11/08/2024,"752,000 ₪",12483-2-9,דירה בבית קומות,3,שלישית,1999,"17,905 ₪",8
דוד רזיאל 57,42.2,05/12/2022,"650,000 ₪",12483-2-9,דירה בבית קומות,3,שלישית,1999,"17,905 ₪",8
רזיאל דוד 28,41.5,11/08/2024,"950,000 ₪",12486-23-3,דירה בבית קומות,3,ראשונה,1960,"23,171 ₪",4
רזיאל דוד 28,41.5,16/08/2019,"505,000 ₪",12486-23-3,דירה בבית קומות,3,ראשונה,1960,"23,171 ₪",4
רזיאל דוד 28,41.5,29/12/2016,"379,000 ₪",12486-23-3,דירה בבית קומות,3,ראשונה,1960,"23,171 ₪",4
רזיאל דוד 28,41.5,28/01/2016,"500,000 ₪",12486-23-3,דירה בבית קומות,3,ראשונה,1960,"23,171 ₪",4
יד לבנים 178,70.46,08/08/2024,"1,220,000 ₪",12496-10-40,דירה בבית קומות,3,חמישית,1970,"17,315 ₪",9
יד לבנים 178,76,01/08/2024,"850,000 ₪",12496-10-28,דירה בבית קומות,3,שניה,1970,"11,184 ₪",9
דוד רזיאל 65,55,31/07/2024,"920,000 ₪",12483-10-2,דירה בבית קומות,3,קרקע,1960,"16,727 ₪",1
דוד רזיאל 65,55,07/11/2021,"720,000 ₪",12483-10-2,דירה בבית קומות,3,קרקע,1960,"16,727 ₪",1
יד לבנים 30,94,30/07/2024,"1,500,000 ₪",12484-4-20,דירה בבית קומות,4,חמישית,2023,"15,957 ₪",3
פאר 71,53.6,10/07/2024,"900,000 ₪",11720-48-6,דירה בבית קומות,3,ראשונה,1960,"16,981 ₪",2
פאר 71,53.6,22/11/2022,"800,000 ₪",11720-48-6,דירה בבית קומות,3,ראשונה,1960,"16,981 ₪",2
דוד רזיאל 48,41.65,09/07/2024,"850,000 ₪",12483-19-3,דירה בבית קומות,2,ראשונה,1995,"20,408 ₪",4
יד לבנים 176,65.3,08/07/2024,"1,040,000 ₪",12496-12-33,דירה בבית קומות,3,רביעית,1970,"15,926 ₪",8
פאר 62,69,04/07/2024,"1,000,000 ₪",11720-27-1,דירה בבית קומות,3,שניה,1960,"14,493 ₪",0
יד לבנים 30,108,03/07/2024,"1,310,000 ₪",12484-4-19,דירה בבית קומות,4,רביעית,2023,"12,130 ₪",3
הירדן 48,58,02/07/2024,"1,150,000 ₪",12484-14-2,דירה בבית קומות,3.5,ראשונה,1960,"19,828 ₪",3
הירדן 48,58,24/07/2019,"650,000 ₪",12484-14-2,דירה בבית קומות,3.5,ראשונה,1960,"19,828 ₪",3
יד לבנים 176,63.4,02/07/2024,"940,000 ₪",12496-12-40,דירה בבית קומות,3,שישית,1970,"14,921 ₪",8
יד לבנים 176,63.4,26/08/2013,"350,000 ₪",12496-12-40,דירה בבית קומות,3,שישית,1970,"14,921 ₪",8
דוד רזיאל 57,42.35,30/06/2024,"830,000 ₪",12483-2-20,דירה בבית קומות,3,חמישית,1999,"19,762 ₪",8
דוד רזיאל 57,42.35,29/11/2022,"650,000 ₪",12483-2-20,דירה בבית קומות,3,חמישית,1999,"19,762 ₪",8
יד לבנים 30,78,27/06/2024,"1,235,000 ₪",12484-4-18,דירה בבית קומות,4,שישית,2023,"15,833 ₪",3
יוסף וינר 17,76.15,26/06/2024,"930,000 ₪",12494-21-5,דירה בבית קומות,3.5,שניה,1970,"12,237 ₪",8
יוסף וינר 17,76.15,27/04/2017,"700,000 ₪",12494-21-5,דירה בבית קומות,3.5,שניה,1970,"12,237 ₪",8
יד לבנים 144,50,25/06/2024,"980,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
יד לבנים 144,50,09/06/2017,"749,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
יד לבנים 144,50,02/03/2017,"588,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
יד לבנים 144,50,08/06/2014,"508,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
יד לבנים 144,50,04/12/2013,"410,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
יד לבנים 144,50,25/02/2013,"410,000 ₪",11720-39-57,דירה בבית קומות,2,חמישית,1960,"19,600 ₪",5
פאר 63,65,23/06/2024,"800,000 ₪",11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,07/04/1998,"433,000 ₪",11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,23/06/2024,חלק נמכר,11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,מחיר,1,11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,50%,"400,000 ₪",11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,2,50%,11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 63,65,"400,000 ₪","800,000 ₪",11720-25-4,דירה בבית קומות,3,שניה,1960,"12,308 ₪",3
פאר 28,70,13/06/2024,"1,100,000 ₪",12497-3-5,דירה בבית קומות,3,ראשונה,1960,"15,714 ₪",4
פאר 28,70,10/06/2009,"420,000 ₪",12497-3-5,דירה בבית קומות,3,ראשונה,1960,"15,714 ₪",4
יד לבנים 126,62.25,10/06/2024,"1,150,000 ₪",11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,12/12/2012,"670,000 ₪",11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,10/06/2024,חלק נמכר,11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,מחיר,1,11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,33%,"379,500 ₪",11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,2,33%,11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
יד לבנים 126,62.25,"379,500 ₪",3,11720-59-3,דירה בבית קומות,3,שניה,1960,"18,548 ₪",5
הירדן 45,32.3,08/06/2024,"750,000 ₪",12484-1-7,דירה בבית קומות,2,שניה,2000,"23,438 ₪",4
הירדן 45,32.3,07/02/2022,"686,000 ₪",12484-1-7,דירה בבית קומות,2,שניה,2000,"23,438 ₪",4
הירדן 45,32.3,22/06/2015,"400,000 ₪",12484-1-7,דירה בבית קומות,2,שניה,2000,"23,438 ₪",4
פאר 56,47.8,05/06/2024,"800,000 ₪",11720-29-14,דירה בבית קומות,3,רביעית,1960,"17,021 ₪",4
פאר 56,47.8,03/01/2019,"525,000 ₪",11720-29-14,דירה בבית קומות,3,רביעית,1960,"17,021 ₪",4
פאר 56,47.8,30/06/2016,"485,000 ₪",11720-29-14,דירה בבית קומות,3,רביעית,1960,"17,021 ₪",4
פאר 11,50,05/06/2024,"900,000 ₪",12486-26-9,דירה בבית קומות,3,שלישית,1960,"18,000 ₪",3
פאר 11,50,22/03/1998,"258,000 ₪",12486-26-9,דירה בבית קומות,3,שלישית,1960,"18,000 ₪",3
יוסף וינר 15,78.65,03/06/2024,"1,200,000 ₪",12494-27-21,דירה בבית קומות,4,חמישית,1970,"15,385 ₪",8
יוסף וינר 15,78.65,28/06/2010,"390,000 ₪",12494-27-21,דירה בבית קומות,4,חמישית,1970,"15,385 ₪",8
פאר 4,62.5,27/05/2024,"1,190,000 ₪",12494-16-8,דירה בבית קומות,3,שניה,1970,"19,194 ₪",3
פאר 4,62.5,14/06/2020,"545,000 ₪",12494-16-8,דירה בבית קומות,3,שניה,1970,"19,194 ₪",3
הירדן 50,57,17/05/2024,"830,000 ₪",12484-12-6,דירה בבית קומות,2.5,שניה,1960,"14,561 ₪",3
הירדן 50,57,11/09/2014,"420,000 ₪",12484-12-6,דירה בבית קומות,2.5,שניה,1960,"14,561 ₪",3
הירדן 50,57,28/11/2013,"300,000 ₪",12484-12-6,דירה בבית קומות,2.5,שניה,1960,"14,561 ₪",3
יוסף וינר 10,41.35,16/05/2024,"600,000 ₪",12494-24-6,דירה בבית קומות,2,שניה,1960,"14,510 ₪",3
פאר 53,47.75,05/05/2024,"750,000 ₪",11720-15-21,דירה בבית קומות,2,שלישית,1970,"15,957 ₪",5
פאר 53,47.75,17/12/2018,"580,000 ₪",11720-15-21,דירה בבית קומות,2,שלישית,1970,"15,957 ₪",5
דוד רזיאל 54,51.2,24/04/2024,"800,000 ₪",12483-16-6,דירה בבית קומות,2,שניה,2004,"15,686 ₪",4
דוד רזיאל 54,51.2,06/06/2013,"420,000 ₪",12483-16-6,דירה בבית קומות,2,שניה,2004,"15,686 ₪",4
דוד רזיאל 54,51.2,25/05/2011,"342,000 ₪",12483-16-6,דירה בבית קומות,2,שניה,2004,"15,686 ₪",4
רזיאל דוד 64,44.83,21/04/2024,"810,000 ₪",11720-8-13,דירה בבית קומות,2.5,שלישית,1960,"18,409 ₪",4
רזיאל דוד 64,44.83,13/04/2022,"650,000 ₪",11720-8-13,דירה בבית קומות,2.5,שלישית,1960,"18,409 ₪",4
רזיאל דוד 64,44.83,28/07/2016,"455,000 ₪",11720-8-13,דירה בבית קומות,2.5,שלישית,1960,"18,409 ₪",4
יד לבנים 144,50,21/04/2024,"890,000 ₪",11720-39-54,דירה בבית קומות,2,רביעית,1960,"17,800 ₪",5
יד לבנים 144,50,05/05/2021,"550,000 ₪",11720-39-54,דירה בבית קומות,2,רביעית,1960,"17,800 ₪",5
דוד רזיאל 60,55.58,10/04/2024,"830,000 ₪",12483-14-5,דירה בבית קומות,3,ראשונה,1960,"14,933 ₪",2
פאר 71,58.4,08/04/2024,"1,080,000 ₪",11720-48-2,דירה בבית קומות,2,קרקע,1960,"18,621 ₪",2
פאר 71,58.4,26/07/2016,"635,000 ₪",11720-48-2,דירה בבית קומות,2,קרקע,1960,"18,621 ₪",2
